,protein_pdb_id,ligand_pdb_id,ligand_expo_id,pose,rmsd,docking_score,posit_probability,fingerprint_similarity,shape_similarity
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_5osf-ADP_ligand.sdf_1,5orv,5osf,ADP,1,0.17470175644138136,15.447054,0.99,0.7534246575342466,1.354842185974121
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os3_chainA_altlocNone_docking-templateNone_2w1g-L0G_ligand.sdf_1,5os3,2w1g,L0G,1,10.55328667660324,7.022145,0.009999999776482582,0.23225806451612904,0.7368801832199097
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aag_chainA_altlocNone_docking-templateNone_4jbp-YPH_ligand.sdf_1,5aag,4jbp,YPH,1,8.429659799832322,-4.440022,0.18000000715255737,0.39330543933054396,0.5739677548408508
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5drd_chainA_altlocNone_docking-templateNone_2w1f-L0F_ligand.sdf_1,5drd,2w1f,L0F,1,1.2654202773232577,-12.341752,0.23999999463558197,0.15894039735099338,0.633125364780426
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uok_chainA_altlocNone_docking-templateNone_6c2r-EG7_ligand.sdf_1,3uok,6c2r,EG7,1,2.470721346204026,-6.536702,0.23000000417232513,0.4457831325301205,0.7516648173332214
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3up2_chainA_altlocNone_docking-templateNone_3uok-0C6_ligand.sdf_1,3up2,3uok,0C6,1,0.711507441984973,-16.044397,0.9500000000000001,0.7466666666666667,1.6520432233810425
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4dhf_chainA_altlocNone_docking-templateNone_4b0g-VEK_ligand.sdf_1,4dhf,4b0g,VEK,1,4.72322661484418,-10.33615,0.23999999463558197,0.34831460674157305,0.7693370580673218
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8l_chainA_altlocNone_docking-templateNone_5orv-ADP_ligand.sdf_1,5l8l,5orv,ADP,1,1.8224629956107121,-11.097865,0.91,0.7534246575342466,1.4442449808120728
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4bn1_chainA_altlocNone_docking-templateNone_5os2-ADP_ligand.sdf_1,4bn1,5os2,ADP,1,0.311899853348023,-20.216387,0.99,0.7534246575342466,1.4724817276000977
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_6vpm-AMP_ligand.sdf_1,5orv,6vpm,AMP,1,1.3966690965355364,15.683435,0.89,0.7352941176470589,1.3899846076965332
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2xng_chainA_altlocNone_docking-templateNone_3uo6-0BY_ligand.sdf_1,2xng,3uo6,0BY,1,1.945179876001189,-9.617392,0.18000000715255737,0.49411764705882355,0.8274022340774536
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4b0g_chainA_altlocNone_docking-templateNone_5dr6-SKE_ligand.sdf_1,4b0g,5dr6,SKE,1,1.3753816843981082,-11.37999,0.23000000417232513,0.31645569620253167,0.7939682602882385
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4ded_chainA_altlocNone_docking-templateNone_5os2-ADP_ligand.sdf_1,4ded,5os2,ADP,1,8.281078362861436,-12.183099,0.18000000715255737,0.2857142857142857,0.861139178276062
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aag_chainA_altlocNone_docking-templateNone_4o0s-ADN_ligand.sdf_1,5aag,4o0s,ADN,1,3.0326807578357746,-9.761015,0.23999999463558197,0.2222222222222222,0.5669107437133789
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_5ory-ADP_ligand.sdf_1,5os0,5ory,ADP,1,0.21727453192268537,14.81979,0.99,0.7534246575342466,1.3682247400283813
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3myg_chainA_altlocNone_docking-templateNone_6vpg-ANP_ligand.sdf_1,3myg,6vpg,ANP,1,5.665242619295652,-11.026084,0.18000000715255737,0.2976190476190476,0.7384488582611084
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os4_chainA_altlocNone_docking-templateNone_3uo4-0C0_ligand.sdf_1,5os4,3uo4,0C0,1,6.348253267767768,3.777158,0.009999999776482582,0.1518987341772152,0.769151508808136
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2t_chainA_altlocNone_docking-templateNone_5g15-ACP_ligand.sdf_1,6c2t,5g15,ACP,1,4.177652833056905,26.209396,0.23999999463558197,0.23655913978494625,0.7780488133430481
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4dee_chainA_altlocNone_docking-templateNone_2w1d-L0D_ligand.sdf_1,4dee,2w1d,L0D,1,5.42546989406711,-7.400719,0.18000000715255737,0.1565217391304348,0.6872991919517517
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2bmc_chainA_altlocNone_docking-templateNone_4ztq-4RM_ligand.sdf_1,2bmc,4ztq,4RM,1,7.922624989911439,-8.944828,0.05000000074505806,0.4972375690607735,0.4754067063331604
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_5os3-ADP_ligand.sdf_1,5orv,5os3,ADP,1,0.17772606886879488,15.447054,0.99,0.7534246575342466,1.354842185974121
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4b0g_chainA_altlocNone_docking-templateNone_5orv-ADP_ligand.sdf_1,4b0g,5orv,ADP,1,2.183888648633357,-9.711595,0.23999999463558197,0.3184713375796178,0.7843946218490601
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8j_chainA_altlocNone_docking-templateNone_5os1-ADP_ligand.sdf_1,5l8j,5os1,ADP,1,2.0368366541172502,-9.924973,0.91,0.7534246575342466,1.482685923576355
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os5_chainA_altlocNone_docking-templateNone_3uok-0C6_ligand.sdf_1,5os5,3uok,0C6,1,7.7942649018364785,6.750958,0.009999999776482582,0.16666666666666666,0.7682726979255676
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ors_chainA_altlocNone_docking-templateNone_4jbq-VX6_ligand.sdf_1,5ors,4jbq,VX6,1,7.7514101649606015,13.28557,0.019999999552965164,0.2857142857142857,0.6884687542915344
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpl_chainA_altlocNone_docking-templateNone_6c2t-EGJ_ligand.sdf_1,6vpl,6c2t,EGJ,1,9.077479321559114,1.091322,0.009999999776482582,0.22580645161290322,0.6965003609657288
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4ded_chainA_altlocNone_docking-templateNone_6vpm-AMP_ligand.sdf_1,4ded,6vpm,AMP,1,5.303704177270825,-10.291113,0.18000000715255737,0.291970802919708,0.8543005585670471
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_7m0w_chainA_altlocNone_docking-templateNone_6v2z-ANP_ligand.sdf_1,7m0w,6v2z,ANP,1,2.839203994534498,18.009537,0.99,0.7831325301204819,1.3261876106262207
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_6r4b-ADP_ligand.sdf_1,5orv,6r4b,ADP,1,0.15146115502491564,15.447054,0.99,0.7534246575342466,1.354842185974121
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo6_chainA_altlocNone_docking-templateNone_5os2-ADP_ligand.sdf_1,3uo6,5os2,ADP,1,7.557433659551271,-11.787708,0.18000000715255737,0.18309859154929578,0.878524899482727
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3unz_chainA_altlocNone_docking-templateNone_5os4-ADP_ligand.sdf_1,3unz,5os4,ADP,1,8.020236126107417,-14.02841,0.23999999463558197,0.18309859154929578,0.8895403146743774
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3k5u_chainA_altlocNone_docking-templateNone_5orn-ADP_ligand.sdf_1,3k5u,5orn,ADP,1,8.64445502213006,-10.780725,0.18000000715255737,0.272108843537415,0.8478596806526184
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dpv_chainA_altlocNone_docking-templateNone_5os0-ADP_ligand.sdf_1,5dpv,5os0,ADP,1,2.0070522977555734,-10.081528,0.18000000715255737,,0.7237967252731323
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r49_chainA_altlocNone_docking-templateNone_5dr9-SKE_ligand.sdf_1,6r49,5dr9,SKE,1,8.008754575578642,8.630489,0.009999999776482582,0.24489795918367346,0.6939297914505005
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3h0y_chainA_altlocNone_docking-templateNone_3myg-EML_ligand.sdf_1,3h0y,3myg,EML,1,10.485933854454737,-11.192841,0.23999999463558197,0.2937853107344633,0.6110101938247681
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uo4_chainA_altlocNone_docking-templateNone_5dpv-SKE_ligand.sdf_1,3uo4,5dpv,SKE,1,1.4426983591712979,-11.448375,0.33000001311302185,0.4528301886792453,1.1317057609558105
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_6v2z_chainA_altlocNone_docking-templateNone_6v2w-ANP_ligand.sdf_1,6v2z,6v2w,ANP,1,3.085206638136252,24.138641,0.91,0.7831325301204819,1.3342241048812866
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3m11_chainA_altlocNone_docking-templateNone_4dee-ADP_ligand.sdf_1,3m11,4dee,ADP,1,2.5633382170160095,-10.820927,0.23999999463558197,0.23958333333333334,0.6246485114097595
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4byi_chainA_altlocNone_docking-templateNone_5orp-ADP_ligand.sdf_1,4byi,5orp,ADP,1,9.00346838723833,-8.179333,0.23000000417232513,0.3221476510067114,0.8773903846740723
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4utd_chainA_altlocNone_docking-templateNone_4c3r-ACP_ligand.sdf_1,4utd,4c3r,ACP,1,2.3544895549813187,-10.014618,0.91,0.927710843373494,1.0270607471466064
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5g15_chainA_altlocNone_docking-templateNone_1ol5-ADP_ligand.sdf_1,5g15,1ol5,ADP,1,2.177130297739052,-8.992043,0.89,0.8205128205128205,1.4394563436508179
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4zs0_chainA_altlocNone_docking-templateNone_5dt3-ATP_ligand.sdf_1,4zs0,5dt3,ATP,1,3.8295741698758943,-12.347365,0.23999999463558197,0.15602836879432624,0.7600871920585632
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3r22_chainA_altlocNone_docking-templateNone_4zts-4RK_ligand.sdf_1,3r22,4zts,4RK,1,5.654551913534542,-5.798727,0.18000000715255737,0.3825136612021858,0.7749948501586914
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2dwb_chainA_altlocNone_docking-templateNone_4ztq-4RM_ligand.sdf_1,2dwb,4ztq,4RM,1,7.59963131949884,-12.533086,0.23999999463558197,0.2911392405063291,0.5696184039115906
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ory_chainA_altlocNone_docking-templateNone_5dn3-ATP_ligand.sdf_1,5ory,5dn3,ATP,1,1.6363855626585746,17.122059,0.89,0.7307692307692307,1.1207917928695679
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2xng_chainA_altlocNone_docking-templateNone_6r4b-ADP_ligand.sdf_1,2xng,6r4b,ADP,1,9.170858645530215,-13.28189,0.23999999463558197,0.3333333333333333,0.6204820871353149
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8l_chainA_altlocNone_docking-templateNone_6r4d-ADP_ligand.sdf_1,5l8l,6r4d,ADP,1,1.8091412122678334,-11.097865,0.91,0.7534246575342466,1.4442449808120728
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orw_chainA_altlocNone_docking-templateNone_3uod-0C3_ligand.sdf_1,5orw,3uod,0C3,1,8.197235740039307,8.609125,0.009999999776482582,0.174496644295302,0.822274386882782
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2bmc_chainA_altlocNone_docking-templateNone_5os2-ADP_ligand.sdf_1,2bmc,5os2,ADP,1,9.694058602318494,-10.972713,0.23999999463558197,0.2569832402234637,0.6979154348373413
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2r_chainA_altlocNone_docking-templateNone_5obj-ATP_ligand.sdf_1,6c2r,5obj,ATP,1,9.271491350962245,24.559425,0.23999999463558197,0.2247191011235955,0.7957537770271301
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4ztq_chainA_altlocNone_docking-templateNone_5aad-5GX_ligand.sdf_1,4ztq,5aad,5GX,1,6.04207885553902,-13.587084,0.23000000417232513,0.3270440251572327,0.9572677612304688
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2r_chainA_altlocNone_docking-templateNone_5ew9-5VC_ligand.sdf_1,6c2r,5ew9,5VC,1,2.2213942875242036,20.865782,0.23999999463558197,0.6195652173913043,0.7360531091690063
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ew9_chainA_altlocNone_docking-templateNone_5ors-ADP_ligand.sdf_1,5ew9,5ors,ADP,1,3.88629081468388,-7.708042,0.18000000715255737,0.2716049382716049,0.7803444862365723
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w10_chainA_altlocNone_docking-templateNone_5ose-ADP_ligand.sdf_1,3w10,5ose,ADP,1,6.508065392122928,-10.107281,0.23999999463558197,0.1780821917808219,0.8521775007247925
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_4ehe_chainA_altlocNone_docking-templateNone_6v30-ANP_ligand.sdf_1,4ehe,6v30,ANP,1,8.286167799800557,24.042521,0.18000000715255737,0.4125,0.7803716063499451
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4c3r_chainA_altlocNone_docking-templateNone_6r4a-ADP_ligand.sdf_1,4c3r,6r4a,ADP,1,1.3526821230155759,-11.222114,0.89,0.8205128205128205,1.280841588973999
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4a_chainA_altlocNone_docking-templateNone_5lxm-ADP_ligand.sdf_1,6r4a,5lxm,ADP,1,0.5157081790372596,14.869023,0.99,0.8356164383561644,1.5484983921051025
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orp_chainA_altlocNone_docking-templateNone_5os2-ADP_ligand.sdf_1,5orp,5os2,ADP,1,0.16674831333479828,15.040962,0.99,0.7534246575342466,1.3428847789764404
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dt4_chainA_altlocNone_docking-templateNone_2bmc-MPY_ligand.sdf_1,5dt4,2bmc,MPY,1,8.779464542251347,11.798269,0.009999999776482582,0.2328042328042328,0.6433101296424866
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5l8k_chainA_altlocNone_docking-templateNone_4jaj-XU1_ligand.sdf_1,5l8k,4jaj,XU1,1,1.1943863138309423,-10.589689,0.23999999463558197,0.13675213675213677,0.6017258763313293
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3unz_chainA_altlocNone_docking-templateNone_6c2r-EG7_ligand.sdf_1,3unz,6c2r,EG7,1,2.344976194536136,-11.404737,0.18000000715255737,0.4268292682926829,0.8538283109664917
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4o0s_chainA_altlocNone_docking-templateNone_5l8k-ADP_ligand.sdf_1,4o0s,5l8k,ADP,1,2.672111067219242,2.056705,0.85,0.7619047619047619,1.3746799230575562
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w10_chainA_altlocNone_docking-templateNone_3uod-0C3_ligand.sdf_1,3w10,3uod,0C3,1,6.081799748856024,-7.125633,0.23000000417232513,0.48322147651006714,0.9648945927619934
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dt3_chainA_altlocNone_docking-templateNone_2w1f-L0F_ligand.sdf_1,5dt3,2w1f,L0F,1,6.676828334523485,-9.668921,0.23999999463558197,0.15894039735099338,0.5859568119049072
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aad_chainA_altlocNone_docking-templateNone_4deb-NHJ_ligand.sdf_1,5aad,4deb,NHJ,1,6.395607876590864,-14.355814,0.23999999463558197,0.4125,0.9561867713928223
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1g_chainA_altlocNone_docking-templateNone_3ha6-2JZ_ligand.sdf_1,2w1g,3ha6,2JZ,1,7.851680542540257,-10.834027,0.05000000074505806,0.2694300518134715,0.8107918500900269
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dr6_chainA_altlocNone_docking-templateNone_5orx-ADP_ligand.sdf_1,5dr6,5orx,ADP,1,9.093096113311788,-10.139588,0.18000000715255737,,0.7484327554702759
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2j50_chainA_altlocNone_docking-templateNone_4zts-4RK_ligand.sdf_1,2j50,4zts,4RK,1,10.664504064552517,-10.18659,0.05000000074505806,0.5024630541871922,0.8074327111244202
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4c3r_chainA_altlocNone_docking-templateNone_3w10-RO9_ligand.sdf_1,4c3r,3w10,RO9,1,5.672073261162976,-10.028835,0.23999999463558197,0.16666666666666666,0.7116560935974121
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5obj_chainA_altlocNone_docking-templateNone_5ose-ADP_ligand.sdf_1,5obj,5ose,ADP,1,0.4933841940749248,21.505489,0.89,0.7051282051282052,1.2970359325408936
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4bn1_chainA_altlocNone_docking-templateNone_5os0-ADP_ligand.sdf_1,4bn1,5os0,ADP,1,0.28534040749278394,-20.216387,0.99,0.7534246575342466,1.4724817276000977
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os0_chainA_altlocNone_docking-templateNone_6c2t-EGJ_ligand.sdf_1,5os0,6c2t,EGJ,1,6.508609603611375,8.390762,0.019999999552965164,0.2159090909090909,0.7052668929100037
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_6pp9_chainA_altlocNone_docking-templateNone_6b8u-8EN_ligand.sdf_1,6pp9,6b8u,8EN,1,13.074098733640101,2.791483,0.009999999776482582,0.21714285714285714,0.6666193008422852
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5drd_chainA_altlocNone_docking-templateNone_2j4z-626_ligand.sdf_1,5drd,2j4z,626,1,2.230688675891371,-14.896305,0.23999999463558197,0.2727272727272727,0.6727614402770996
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2r_chainA_altlocNone_docking-templateNone_3r22-D37_ligand.sdf_1,6c2r,3r22,D37,1,2.3641482156824005,23.695072,0.23999999463558197,0.3522727272727273,0.7817624807357788
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ory_chainA_altlocNone_docking-templateNone_5dpv-SKE_ligand.sdf_1,5ory,5dpv,SKE,1,9.009419151335143,6.554641,0.009999999776482582,0.24489795918367346,0.72618567943573
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w16_chainA_altlocNone_docking-templateNone_5orz-ADP_ligand.sdf_1,3w16,5orz,ADP,1,2.6669876612360217,-11.126508,0.23999999463558197,0.16783216783216784,0.7861256003379822
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_1ol7_chainA_altlocNone_docking-templateNone_2w1f-L0F_ligand.sdf_1,1ol7,2w1f,L0F,1,8.507953511657298,-10.763897,0.18000000715255737,0.1702127659574468,0.7852054834365845
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_7m0z_chainA_altlocNone_docking-templateNone_3skc-BR2_ligand.sdf_1,7m0z,3skc,BR2,1,14.875337079163954,-1.286407,0.009999999776482582,0.2658959537572254,0.7695232033729553
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_5dn3-ATP_ligand.sdf_1,5orv,5dn3,ATP,1,1.762394156053158,19.925415,0.89,0.7307692307692307,1.1086704730987549
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dr2_chainA_altlocNone_docking-templateNone_4utd-ACP_ligand.sdf_1,5dr2,4utd,ACP,1,2.069652651237447,26.51335,0.91,0.6987951807228916,1.2031846046447754
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_1uwh_chainA_altlocNone_docking-templateNone_7m0y-ANP_ligand.sdf_1,1uwh,7m0y,ANP,1,6.179351453599057,5.506942,0.009999999776482582,0.23255813953488372,0.6599148511886597
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4b_chainA_altlocNone_docking-templateNone_5orl-ADP_ligand.sdf_1,6r4b,5orl,ADP,1,0.3027148762388403,14.786168,0.99,0.8356164383561644,1.384493350982666
kinoml_OEPositDockingFeaturizer_Human_BRAF_rcsb_5vam_chainA_altlocNone_docking-templateNone_5hie-P06_ligand.sdf_1,5vam,5hie,P06,1,8.166397401197527,-11.663352,0.23999999463558197,0.4423076923076923,0.6083163022994995
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orz_chainA_altlocNone_docking-templateNone_1ol5-ADP_ligand.sdf_1,5orz,1ol5,ADP,1,0.6364104487351375,14.932027,0.99,0.7534246575342466,1.5632073879241943
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orv_chainA_altlocNone_docking-templateNone_3up2-0C8_ligand.sdf_1,5orv,3up2,0C8,1,9.470636202042003,5.807561,0.009999999776482582,0.18421052631578946,0.7734657526016235
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uod_chainA_altlocNone_docking-templateNone_5dt3-ATP_ligand.sdf_1,3uod,5dt3,ATP,1,9.273872801690539,-13.40106,0.23999999463558197,0.1761006289308176,0.8114913702011108
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3m11_chainA_altlocNone_docking-templateNone_2c6d-ANP_ligand.sdf_1,3m11,2c6d,ANP,1,,-9.865666,0.23999999463558197,0.22772277227722773,0.6829989552497864
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5os2_chainA_altlocNone_docking-templateNone_5dt0-SKE_ligand.sdf_1,5os2,5dt0,SKE,1,9.702423402886977,6.409019,0.009999999776482582,0.24489795918367346,0.6912607550621033
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4dea_chainA_altlocNone_docking-templateNone_5dt0-SKE_ligand.sdf_1,4dea,5dt0,SKE,1,0.8786131749018512,-12.218603,0.41999998688697815,0.4864864864864865,1.0421247482299805
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3uoj_chainA_altlocNone_docking-templateNone_3m11-AKI_ligand.sdf_1,3uoj,3m11,AKI,1,10.779180454700626,-7.666063,0.05000000074505806,0.387434554973822,0.6306520700454712
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5aaf_chainA_altlocNone_docking-templateNone_5g15-ACP_ligand.sdf_1,5aaf,5g15,ACP,1,2.125605393840207,-7.677849,0.23999999463558197,0.2346368715083799,0.769881010055542
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2j50_chainA_altlocNone_docking-templateNone_5obj-ATP_ligand.sdf_1,2j50,5obj,ATP,1,10.658007970686915,-10.327959,0.18000000715255737,0.2717391304347826,0.6982350945472717
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2j4z_chainA_altlocNone_docking-templateNone_5dt0-SKE_ligand.sdf_1,2j4z,5dt0,SKE,1,0.9339478730794498,-11.515424,0.18000000715255737,0.41916167664670656,0.750843346118927
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2x6e_chainA_altlocNone_docking-templateNone_6cpf-ACP_ligand.sdf_1,2x6e,6cpf,ACP,1,9.863877757725653,-13.667336,0.23999999463558197,0.2553191489361702,0.6582908034324646
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6r4b_chainA_altlocNone_docking-templateNone_5os5-ADP_ligand.sdf_1,6r4b,5os5,ADP,1,0.25306791651722743,14.786168,0.99,0.8356164383561644,1.384493350982666
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5ors_chainA_altlocNone_docking-templateNone_4ceg-ADP_ligand.sdf_1,5ors,4ceg,ADP,1,0.23003969061720464,14.637881,0.99,0.8356164383561644,1.550291895866394
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3r22_chainA_altlocNone_docking-templateNone_5l8j-ADP_ligand.sdf_1,3r22,5l8j,ADP,1,6.95090484650633,-6.645674,0.33000001311302185,0.33766233766233766,0.9138261079788208
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_2w1d_chainA_altlocNone_docking-templateNone_2dwb-ANP_ligand.sdf_1,2w1d,2dwb,ANP,1,9.76113414219554,-8.580822,0.23999999463558197,0.144,0.6225748658180237
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3w16_chainA_altlocNone_docking-templateNone_5aag-6F2_ligand.sdf_1,3w16,5aag,6F2,1,3.0900394478830986,-9.830099,0.23999999463558197,0.33519553072625696,0.7010526657104492
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_4jbp_chainA_altlocNone_docking-templateNone_4utd-ACP_ligand.sdf_1,4jbp,4utd,ACP,1,5.658408727069886,-3.509193,0.18000000715255737,0.3286384976525822,0.532625675201416
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5dt4_chainA_altlocNone_docking-templateNone_5ors-ADP_ligand.sdf_1,5dt4,5ors,ADP,1,0.3395242313940252,19.574545,0.89,0.7051282051282052,1.1949033737182617
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6c2r_chainA_altlocNone_docking-templateNone_5osf-ADP_ligand.sdf_1,6c2r,5osf,ADP,1,12.46779099950779,-1.374665,0.009999999776482582,0.2261904761904762,0.698589026927948
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3e5a_chainA_altlocNone_docking-templateNone_5dr2-ATP_ligand.sdf_1,3e5a,5dr2,ATP,1,9.775911020990453,-9.064749,0.23999999463558197,0.29213483146067415,0.7696596384048462
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_3p9j_chainA_altlocNone_docking-templateNone_3uoj-0C5_ligand.sdf_1,3p9j,3uoj,0C5,1,1.7008496935355577,-13.521911,0.18000000715255737,0.4788732394366197,1.0094023942947388
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6cpf_chainA_altlocNone_docking-templateNone_5drd-ATP_ligand.sdf_1,6cpf,5drd,ATP,1,1.9692851822507218,-14.751303,0.91,0.7951807228915663,1.000872254371643
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orx_chainA_altlocNone_docking-templateNone_6c2t-EGJ_ligand.sdf_1,5orx,6c2t,EGJ,1,7.842348801361887,11.036939,0.009999999776482582,0.2159090909090909,0.6751834154129028
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orn_chainA_altlocNone_docking-templateNone_5os5-ADP_ligand.sdf_1,5orn,5os5,ADP,1,0.21831051619535286,14.621673,0.99,0.8356164383561644,1.3413937091827393
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_6vpg_chainA_altlocNone_docking-templateNone_4dee-ADP_ligand.sdf_1,6vpg,4dee,ADP,1,1.3076422378549197,-7.225879,0.89,0.8461538461538461,1.2866573333740234
kinoml_OEPositDockingFeaturizer_Human_AurA_rcsb_5orl_chainA_altlocNone_docking-templateNone_5aae-7HD_ligand.sdf_1,5orl,5aae,7HD,1,4.273697450282568,11.6864,0.009999999776482582,0.21794871794871795,0.8864973187446594
